Dealer Code,Name,City,State,Pincode,Fuel Price,Latitude,Longitude
101931,KAJAL AUTOMOBILES,ULHASNAGAR,Maharashtra,421003,90.51,19.228271,73.153771
101932,K .M.SUCHAK,NAVI MUMBAI,Maharashtra,400701,90.15,19.118156,73.006715
101934,K.T.TRADING,AMBERNATH,Maharashtra,421501,90.48,19.207263,73.197133
101935,NAVDA SERVICE STATION,TALOJA,Maharashtra,410208,90.26,19.056195,73.106353
101937,POLADPUR AUTO CENTRE,POLADPUR,Maharashtra,402303,91.62,17.982133,73.465513
101941,ROSHAN AUTO SERVICE,SHAHAD,Maharashtra,421301,90.43,19.241562,73.148808
101942,SAGEER BROTHERS,URAN,Maharashtra,400702,90.33,18.880078,72.946419
101946,TURBHE SERVICE CENTRE,NAVI MUMBAI,Maharashtra,400705,90.11,19.067837,73.014338
101948,UNIVERSAL AUTO,NAVI MUMBAI,Maharashtra,400705,90.11,19.095947,73.006051
101949,VAIBHAO AUTOMOBILES,KHOLKA,Maharashtra,410221,90.32,18.966234,73.138884
101950,VICTORY AUTOMOBILES,KALAMBOLI,Maharashtra,410218,90.23,19.014641,73.106277
101953,MILLAN PETROLEUM,KANHEPHATA,Maharashtra,412106,90.72,18.754873,73.601265
101954,ASHOK AUTO MOBILES,WALIV,Maharashtra,401208,90.41,19.414058,72.875543
101955,BASSEIN PETROL SUPPLY CO A/C VIRAR,VIRAR,Maharashtra,401203,90.57,19.452121,72.807965
101956,BASSEIN PETROL SUPPLY CO,VASAI,Maharashtra,401202,90.54,19.376371,72.826458
101957,BHARAT PETROL SUPPLY CO,BASEIN,Maharashtra,401201,90.67,19.346377,72.808039
101958,C.T.PARIKH SERVICE CENTRE,BOISAR,Maharashtra,401501,91.08,19.810792,72.742415
101959,C.T.PARIKH AGENCY,PALGHAR,Maharashtra,401404,90.99,19.699273,72.762029
101961,DAHISAR SERVICE STATON,MIRA AND BHAYANDER,Maharashtra,401107,90.24,19.271715,72.88125
101962,DODHIA PETROL SUPPLY CO,MIRA AND BHAYANDER,Maharashtra,401107,90.24,19.274714,72.887105
101963,GANESH AUTOMOBILES,THANE,Maharashtra,400601,90.15,19.202787,72.975983
101964,JAIMAL SINGH AUTO,THANE,Maharashtra,400604,,19.187605,72.961668
101965,LAXMI AUTOMOBILES,THANE,Maharashtra,400607,90.15,19.235157,72.976355
101967,PANKAJ AUTO CENTRE,MANOR,Maharashtra,401403,90.81,19.722024,72.932429
101968,SAI SERVICE CENTRE,MIRA AND BHAYANDER,Maharashtra,401105,90.27,19.290766,72.862836
101969,SNEH ENTERPRIESE,PELHAR VASAI,Maharashtra,410208,90.41,19.444036,72.881366
101971,VISHRAM SERVICE CENTRE,BAPANE VILL,Maharashtra,410208,90.4,19.358792,72.892339
101972,UNIVERSAL SERVICE CENTRE,THANE,Maharashtra,400601,90.15,19.214985,72.97733
101973,YESH SERVICE CENTER,KUDE NH8,Maharashtra,401404,90.71,19.657195,72.905914
102217,CHANDAN SER. STN.,BHIWANDI,Maharashtra,421302,90.35,19.3076044,73.0652281
102219,HEMKUNT AUTOMOBILES,KALOTE,Maharashtra,410203,90.57,18.849055,73.278063
102275,C.P.SHAH AND SONS,DAMAN,UT of D&NH and D&D,396210,87.96,20.417565,72.837896
102276,PATEL PETROLEUM,SILVASSA,UT of D&NH and D&D,396230,88.05,20.279106,73.000618
102278,SHREE GANESH FUELS,LOTE,Maharashtra,415722,92.04,17.627858,73.471917
102279,"G B MEHTA & SONS, DAPOLI",DAPOLI,Maharashtra,415712,92.02,17.758184,73.185976
102280,"G B MEHTA & SONS, KHED",KHED,Maharashtra,415709,92.15,17.720903,73.419379
102288,LAXMI TRADERS,CHIPLUN,Maharashtra,415605,,17.547961,73.509162
103783,SANJIVANI SAH.SAKHAR KARKH.LTD,TISKA,Goa,403406,88.57,15.403062,74.095613
104387,DASHMESH AUTOMOBILES,NAVI MUMBAI,Maharashtra,400613,90.11,19.067957,73.012024
104411,ABDUL RAZAKH & SONS,MULBAGAL,Karnataka,563131,91.19,13.176314,78.412502
104413,A.V. VEERABHADRAPPA & CO.,VIJAYAPURA,Karnataka,562135,90.83,13.294661,77.802439
104414,B BASAVARAJ,CHICKBALLAPUR,Karnataka,563125,91.08,13.434528,77.73104
104417,B G SHIVAPRAKASH MIRJI,BATWADA,Karnataka,572102,91.48,13.328391,77.130722
104419,SAPTHAGIRI SERVICE STATION,CHIKKANAYAKANAHALLI,Karnataka,572214,91.37,13.403185,76.625425
104420,BASAVESWARA HIGHWAY STATION,KUNDAWADA,Karnataka,577526,92.22,14.447367,75.886108
104421,B KURUVATHAPPA & SONS (CHALLAKERE),CHALLAKERE,Karnataka,577522,92.23,14.316796,76.649316
104422,B KURUVATHAPPA & SONS (HIRIYUR),HIRIYUR,Karnataka,577599,92.25,13.945396,76.614532
104425,B V GANGAPPA SETTY & SONS,BHARAMASAGAR,Karnataka,577001,92.3,14.37037,76.191394
104427,CAUVERY AUTO SERVICE,BANGALORE,Karnataka,560004,91.07,12.947924,77.579512
104428,CHANDERS,BANGALORE,Karnataka,560009,91.07,12.9765554,77.5799118
104429,CENTRAL SERVICE STATION,KOLAR,Karnataka,563101,90.98,13.137803,78.136184
104430,DODDA BASAVESWARA OIL CENTER,KURGODU,Karnataka,583116,92.19,15.343669,76.841707
104432,DHANYALAKSHMI SERVICES,GUNDLUPET,Karnataka,571111,91.05,11.807416,76.688358
104433,D.M & SONS,BANGALORE CITY,Karnataka,560017,91.07,12.959966,77.649539
104436,G.B.S. REDDI & CO.,BANGALORE,Karnataka,560020,91.07,12.988262,77.577618
104438,GANGA HANUMAIAH & SONS,MADHUGIRI,Karnataka,572132,91.74,13.662464,77.230386
104439,GURUKRUPA SERVICE STATION,BANGALORE,Karnataka,560068,91.02,12.875151,77.648454
104442,GOKULA SERVICE STATION,BANGALORE,Karnataka,560016,91.07,12.99797,77.67066
104443,GENERAL TRADING ASSOCIATION,KAMPLI,Karnataka,583132,92.22,15.403821,76.604866
104444,H. KESHAVA REDDY,BELLARY,Karnataka,583101,92.32,15.144895,76.927666
104446,INDIA GARAGE SERVICE STATION,BANGALORE,Karnataka,560001,91.07,12.975928,77.597894
104451,JAYANAGAR SERVICE STATION,BANGALORE,Karnataka,560011,91.07,12.93656,77.580469
104452,V.M.S. FUEL STATION,KOLAR GOLD FIELDS,Karnataka,563122,91.09,12.956792,78.270881
104453,K G JAGANATHAN,DODBALLAPUR,Karnataka,561203,91.09,13.294042,77.543257
104454,K N GURUSWAMY,BANGALORE,Karnataka,560002,91.07,12.9586433,77.582477
104456,K.N.K. SERVICE STATION,RAMANAGARAM,Karnataka,562159,91.33,12.722502,77.275488
104459,KRIPANIKETAN,BANGALORE,Karnataka,560079,91.07,12.985254,77.543336
104461,KUMAR SERVICE STATION,"BHARATI NAGAR,K M DODDI",Karnataka,571422,91.13,12.490086,77.03574
104463,KANAKPUR T. AGRI. PRDT CO-OP MKTG.,KANAKAPURA,Karnataka,562117,91.39,12.548727,77.424703
104465,LAKSHMI AGENCIES,"SIRIGERE, HIREBENNUR VILLAGE",Karnataka,577541,92.3,14.308658,76.253777
104466,LAKSHMI NARASIMHA SERVICE STATION,SIDLAGHATTA,Karnataka,562105,90.96,13.3846175,77.86037
104467,LAKSHMANAN SERVICE STATION,K R NAGAR,Karnataka,571602,90.85,12.448982,76.385039
104468,MOOKAMBIKA AGENCIES,TUMKUR,Karnataka,572106,91.48,13.343314,77.110096
104470,M B OIL CENTRE,BELLARY,Karnataka,583101,92.32,15.163664,76.914021
104471,M C CHANAMALLAPPA & SONS,KOLLEGAL,Karnataka,571440,91.11,12.158177,77.108071
104472,MAHAVEERA FILLING STATION,MANDYA,Karnataka,571418,91.26,12.962,76.740639
104473,M M KRISHNA & ASSOCIATES,DAVANAGERE,Karnataka,577002,92.22,14.443948,75.92133
104476,M S NARAYAN SETTY & SONS,CHITRADURGA,Karnataka,577501,92.25,14.229889,76.413302
104477,MAHESWAR SERVICE STATION,CHIKKAGONDANAHALLI,Karnataka,577502,92.22,14.369417,76.372261
104478,M VEERABHADRAPPA & SONS,HOSPET TOWN,Karnataka,583201,,15.159697,76.356858
104479,M VIVEKANANDAIAH & SONS,CHITRADURGA,Karnataka,577501,92.25,14.221079,76.407657
104481,NARAMADA SERVICE STATION,"KALLAHALLI, MANDYA",Karnataka,571401,90.87,12.5223,76.869413
104484,PETHI`S CORNER,BANGALORE,Karnataka,560010,91.07,12.984183,77.560091
104485,PRIYADARSHINI SERVICE STATION,CHAMARAJANAGAR,Karnataka,571313,91.11,11.912348,76.943515
104486,PETHIS SERVICE STATION,BANGALORE,Karnataka,560079,91.07,12.974994,77.548051
104487,PEARL VALLEY FILLING CENTRE,"YEDUVANAHALLI, ATTIBELE",Karnataka,562107,91.02,12.786736,77.745372
104488,PARK VIEW SERVICE STATION,BANGALORE,Karnataka,560004,91.07,12.94335,77.577087
104489,QUICK SERVICE STATION,BANGALORE,Karnataka,560027,91.07,12.962086,77.594222
104490,RAMACHANDRA BROTHERS,BANGALORE,Karnataka,560002,91.07,12.964084,77.570433
104492,RADHAKRISHNA SERVICE STATION,BELLARY,Karnataka,583101,92.32,15.159494,76.878359
104495,SRINIVASA AGENCIES,HOSPET,Karnataka,583201,92.21,15.266564,76.395026
104496,SRI ANAND AUTOMOBILES,TORNAGALLU,Karnataka,583123,92.21,15.19953,76.657977
104497,S A BADARINARAYANA,SIRA,Karnataka,572137,91.98,13.74504,76.898277
104500,SAPTHAGIRI SERVICE STATION,NANJANGUD,Karnataka,571301,90.75,12.137402,76.672772
104501,SRI JAI MARUTHI SERVICE STATION,TUMKUR,Karnataka,572216,91.69,13.312072,76.954479
104502,SRI KRISHNA SERVICE STATION,CHAMARAJANAGAR,Karnataka,571313,91.11,11.932776,76.93069
104503,SRI LAKSHMI SERVICE STATION,BANGALORE,Karnataka,560013,91.07,13.043085,77.556769
104505,SRI MALAI MAHADESWARA SERVICE STATI,"CHILAPUR VILLAGE, HALAGUR",Karnataka,571421,91.11,12.423599,77.217201
104506,S M PETROLEUM COMPANY,DOBOSPET,Karnataka,562111,91.29,13.194722,77.274385
104507,SRI MARUTHI SERVICE STATION,BANGALORE,Karnataka,560039,91.02,12.938212,77.522186
104508,SRI MAHADESWARAY SWAMY PETROL AGENC,PERIYAPATNA,Karnataka,571107,91.14,12.338357,76.097989
104509,SRI MAHADESWARA SUPER SER. STATION,MANDYA,Karnataka,571432,91.07,12.82804,76.75872
104510,SIDDALINGA PETROL & DIESEL BUNK,KYATHASANDRA,Karnataka,572104,91.36,13.313732,77.146637
104512,SRI SHANKARA SERVICE STATION,BANGALORE,Karnataka,560055,91.07,13.009684,77.562416
104513,SRI SHIVA SERVICE STATION,ANEKONDA,Karnataka,577002,92.22,14.477144,75.928798
104514,SRI SATYA SAI ENTERPRISES,HUNSUR,Karnataka,571105,90.92,12.308694,76.290603
104516,SURINDER`S SERVICE STATION,SRIRANGAPATNA TALUK,Karnataka,571606,90.57,12.390489915,76.590488915
104517,SANGAM SERVICE STATION,"SADASHIVNAGAR, BANGALORE",Karnataka,560003,91.07,13.004886,77.580742
104520,TALLAM AUTO MOBILES,BANGALORE,Karnataka,560082,91.07,12.960304,77.55727
104524,TALLAM N RATHNAM,GOWRIBIDANUR,Karnataka,561208,91.41,13.604653,77.512061
104525,T.V. VENKATASWAMY & SONS,MADHUGIRI,Karnataka,572132,91.74,13.657164,77.215607
104526,UNIVERSAL FILLING STATION,BANGALORE,Karnataka,560051,91.07,13.019498,77.707861
104528,VIJAYA BHARAT FUEL & SERVICES,HOSADURGA,Karnataka,577527,91.8,13.791011,76.298891
104529,VENKATESWARA & COMPANY,"MADIVALA, BANGALORE",Karnataka,560068,91.07,12.920808,77.620826
104530,V G SHETRU,HOLALKERE,Karnataka,577526,92.13,14.042854,76.189773
104532,VINOD AUTO SERVICE,FRAZER TOWN BANGALORE,Karnataka,560005,91.07,12.990909,77.613889
104535,W SRINIVAS RAO & SONS,CHITRADURGA,Karnataka,577501,92.25,14.221037,76.407722
105238,LAXMI TRADERS,CHIPLUN,Maharashtra,415605,92.04,17.546517,73.52742
107734,FAROOQ AGENCIES,BEED,Maharashtra,431122,91.95,18.989822,75.75331
110774,LAKSHMI SERVICE STATION,MYSORE,Karnataka,571120,,12.32314,76.63568
110776,K NANDIBASAPPA & SONS,MYSORE,Karnataka,570001,90.6,12.30484,76.651161
110777,COORG COFFEE GROWERS CO-OP. SO. LTD,HUNSUR,Karnataka,571105,90.92,12.312603,76.288354
110920,BP-ANNA NAGAR (CHENNAI),CHENNAI,Tamil Nadu,600050,92.4,13.093314,80.194616
110922,V.KRISHNAMURTHY & SONS,CHENNAI,Tamil Nadu,600110,92.4,13.130451,80.239055
110927,S.VELAYUDAM,CHENNAI,Tamil Nadu,600050,92.4,13.099407,80.172332
110928,SRI AMMAN ENTERPRISES,KARANODAI,Tamil Nadu,600067,92.45,13.243214,80.159318
110929,SRI DEVI ENTERPRISES,AVADI CHENNAI,Tamil Nadu,600054,92.5,13.119636,80.09692
110930,SRI CHAMUNDEESWARI,CHENNAI,Tamil Nadu,600053,92.42,13.118474,80.14985
110931,SRI CHAMUNDEESWARI,CHENNAI,Tamil Nadu,600066,92.39,13.154060798,80.207823855
110932,SEKAR ENTERPRISES,GUMMIDIPOONDI,Tamil Nadu,601201,,13.406966,80.127454
110933,VELU FILLING STATION,UTHUKOTTAI,Tamil Nadu,602026,92.75,13.32978,79.88761
110934,SATISH SERVICE STATION,CHENNAI,Tamil Nadu,600019,92.4,13.147178,80.301422
110938,AMMAN AUTO SERVICES,CHENNAI,Tamil Nadu,600014,92.4,13.055977,80.264697
110939,AMPA AGENCIES,CHENNAI,Tamil Nadu,600029,,13.07302,80.220859
110941,CENTRAL PETROL SUPPLIES,KANDANCHAVADI CHENNAI,Tamil Nadu,600096,92.47,12.967497,80.248631
110944,GLOBAL ENTERPRIESES,CHENNAI,Tamil Nadu,600008,,13.068698,80.255806
110945,GEMINI AUTO SERVICES,CHENNAI,Tamil Nadu,600034,92.4,13.055837,80.248938
110947,JALPHIROJ & CO.,CHENNAI,Tamil Nadu,600034,92.4,13.065003,80.2434
110948,KOHINOOR,CHENNAI,Tamil Nadu,600002,92.4,13.060158,80.261113
110949,K.R.VENUGOPALAN,CHENNAI,Tamil Nadu,600084,92.4,13.080497,80.254891
110950,LAXMI AUTO SERVICES,ROYAPURAM CHENNAI,Tamil Nadu,600013,92.4,13.110211,80.294749
110952,LALI AUTO & FUELS,CHENNAI,Tamil Nadu,600010,92.4,13.08602,80.248657
110953,M.R. SHANMUGAM,CHENNAI,Tamil Nadu,600023,92.4,13.098121,80.238647
110954,MADHU SERVICE STATION,CHENNAI,Tamil Nadu,600006,,13.058169,80.254236
110955,PADMA PETROLEUM AGENCY,CHENNAI,Tamil Nadu,600003,92.4,13.080487,80.267044
110957,PAULS AUTO SERVICES,CHENNAI,Tamil Nadu,600006,,13.067444,80.252364
110958,SIMPSON & CO.,CHENNAI,Tamil Nadu,600002,92.4,13.072644,80.273881
110959,S.L.NARASIMHAM,CHENNAI,Tamil Nadu,600007,92.4,13.0798,80.260351
110963,SRI RAMAJEYAM SERVICE STATION,CHENNAI,Tamil Nadu,600014,92.4,13.049166,80.263936
110966,TAMILNADU FISHERIES DEPT.,CHENNAI,Tamil Nadu,600013,74.76,13.129388,80.297676
110967,V.S.SUBRAMANIA CHETTY,CHENNAI,Tamil Nadu,600001,92.4,13.086929,80.289886
110975,SRI RAJA RAJESWARI AUTOMOBILES,TIRUVANNAMALAI,Tamil Nadu,606603,94.18,12.224329000000001,79.062486
110976,KANNAPPA TRADERS,POLUR,Tamil Nadu,606803,93.85,12.512985,79.128127
110978,MRS. VIJAYALAKSHMI GOPAL,"TIRUVANNAMALAI,GANDHI NAGAR",Tamil Nadu,606601,94.18,12.234935,79.075624
110979,SRI AUROBINDO UDYOG SERVICE STATION,PONDICHERRY,Pondicherry,605002,86.5,11.941814,79.820285
110981,VIKRAM AGENCIES,"MADAGADIPET, PONDY",Pondicherry,605107,86.51,11.918323000000001,79.639159
110988,A R DAMODARA MUDALIAR & CO.,PENNADAM,Tamil Nadu,606105,93.69,11.401703,79.239678
110989,ARUMUGAM TRADERS,TITTAGUDI,Tamil Nadu,606106,93.6,11.404804,79.108692
110990,ARUMUGAM TRADERS,DALAVOI,Tamil Nadu,621730,93.81,11.377577,79.224386
110991,ASWATH & CO.,CUDDALORE-NT,Tamil Nadu,607002,94.39,11.743428,79.759882
110993,A R DAMODARA MUDALIAR & CO.,CUDDALORE-NT,Tamil Nadu,607002,94.39,11.750067,79.760742
110994,A R DAMODARA MUDALIAR & CO.,NELLIKUPPAM,Tamil Nadu,607105,94.27,11.778365,79.661187
110995,A R DAMODARA MUDALIAR & CO.,PANRUTI,Tamil Nadu,607106,94.17,11.767516,79.549896
110996,A R DAMODARA MUDALIAR & CO.,VRUDHACHALAM,Tamil Nadu,606001,94.41,11.519447,79.323417
110997,KR MUDALIAR & RS MUDALIAR,CHIDAMBARAM,Tamil Nadu,608001,94.42,11.402509,79.691359
110998,KR MUDALIAR & RS MUDALIAR,SETHIATHOPE,Tamil Nadu,608702,94.4,11.421139,79.529107
110999,SRI VASAVI ENTERPRISES,"MANDARAKUPPAM, NEYVELI",Tamil Nadu,607802,94.39,11.538667,79.46748
111000,SRI BHAKAVATHE ENTERPRISE,NEYVELI,Tamil Nadu,607802,94.42,11.618799,79.506201
111001,V N SURIYAMURTHY PETROLEUM AGENCY,SETHIATHOPE,Tamil Nadu,608702,94.4,11.440741,79.541702
111005,ANANDA AGENCIES,TIRUVANDARKOIL,Pondicherry,605105,86.51,11.918672,79.653258
111006,A R DAMODARA MUDALIAR & CO.,KALLAKURICHI,Tamil Nadu,606202,94.41,11.732107,78.961413
111007,A. DAMODARA MUDALIAR & CO,VILLUPURAM,Tamil Nadu,605602,93.89,11.934868,79.48437
111008,A. DAMODARA MUDALIAR & CO,VILLUPURAM,Tamil Nadu,605602,93.89,11.934824,79.484369
111009,SRI KANDASAMY TRADERS,KACHIRAYAPALAYM,Tamil Nadu,606207,94.4,11.782361,78.863864
111010,KARTHIKEYAN AGENCIES,TIRUKOILUR,Tamil Nadu,605757,94.23,11.970299,79.206195
111011,A.R. DAMODARA MUDALIAR & CO.,ULUNDURPET,Tamil Nadu,606107,94.23,11.691202,79.29456
111012,SRI KRISHNA AGENCY,CHINNA SALEM,Tamil Nadu,606201,93.94,11.629948,78.865878
111013,SRI BALAJI AGENCY,TINDIVANAM,Tamil Nadu,604001,93.54,12.241994,79.663909
111014,SRI BALAJI AGENCY,TINDIVANAM,Tamil Nadu,604001,93.54,12.223166,79.64762
111018,BALAKRISHNA AUTOMOBILES,CHENNAI,Tamil Nadu,600028,92.4,13.029175,80.251694
111020,EKAYARS,CHENNAI,Tamil Nadu,600017,92.4,13.033892,80.238234
111021,THE ELITE PETROL SERVICE,CHENNAI,Tamil Nadu,600086,92.4,13.049329,80.253078
111023,G SITARAM AND CO,CHENNAI,Tamil Nadu,600028,92.4,13.018262,80.261197
111026,K PARAMASIVAN AND SONS,CHENNAI,Tamil Nadu,600032,92.4,13.012722,80.222254
111028,MARUTHI AGENCY,CHENNAI,Tamil Nadu,600083,92.4,13.040774,80.212149
111029,MADRAS CITY LORRY OWNERS ASSOCIATIO,CHENNAI,Tamil Nadu,600015,,12.703217,79.964809
111034,SAKTHI SERVICES,CHENNAI,Tamil Nadu,600020,,13.006329,80.255332
111035,SARATHY AGENCIES,CHENNAI,Tamil Nadu,600020,,13.038784,80.132879
111037,SARATH FUELS,CHENNAI,Tamil Nadu,600042,92.41,12.982302,80.218124
111038,SARATH FUELS,"NEAR POONAMALLI, CHENNAI",Tamil Nadu,602103,92.63,13.031109,80.035537
111039,SRI KRISHNA SERVICE STATION,CHENNAI,Tamil Nadu,600024,92.4,13.053373,80.222858
111040,SRI MEENAKSHI ENTERPRISES,CHENNAI,Tamil Nadu,600004,92.4,13.029039,80.257123
111043,UMA SERVICE STATION,CHENNAI,Tamil Nadu,600024,92.4,13.053597,80.226414
111044,UMA SERVICE STATION,MEVALURKUPPAM,Tamil Nadu,602117,92.63,13.030339,80.034072
111046,VETRIVEL AGENCIES,PALLIKARANAI,Tamil Nadu,600100,92.53,12.922499,80.196999
111048,SARATH ENTERPRISES,"POONAMALLEE, CHENNAI",Tamil Nadu,600123,92.6,13.030983,80.035446
111051,A SHANMUGASUNDRAM,CHROMPET,Tamil Nadu,600047,92.55,12.943851,80.134647
111052,A S M ABDUL CADER AND CO,CHENNAI,Tamil Nadu,600016,92.48,12.994312,80.187062
111053,BALASUBRAMANIAN AUTO DIESEL CENTER,CHENNAI,Tamil Nadu,600048,92.83,12.886217,80.082711
111056,RADHA AGENCIES,CHENNAI,Tamil Nadu,600045,92.58,12.931717,80.122438
111062,AMUTHAM AGENCIES,AMBUR,Tamil Nadu,635802,94.11,12.802879,78.73615
111064,SHANTHI SERVICE STATION,WALAJAPET,Tamil Nadu,632513,93.22,12.9087,79.408193
111066,BALASUNDARAM AGENCIES,OCHERI,Tamil Nadu,632531,93.15,12.8973108,79.5056682
111067,B.J.LAKSHMI AGENCIES,KANNAMANGALAM,Tamil Nadu,632311,93.61,12.765584,79.153272
111068,CHANDRANAG AGENCIES,PERANAMBUT,Tamil Nadu,635810,94.11,12.943334,78.721319
111070,KUMAR AGENCIES,ARCOT,Tamil Nadu,632503,93.46,12.911248,79.327015
111072,N.S.RAJAN,AMBUR,Tamil Nadu,635802,94.11,12.781684,78.719079
111073,N.S.RAJAN,VANIYAMBADI,Tamil Nadu,635751,94.28,12.678422,78.620666
111075,PADMA AUTO SERVICE&SUPPLIES CO.,VELLORE,Tamil Nadu,632004,93.7,12.92982,79.133818
111076,B.R.RAJASEKARAN&CO.,KATPADI,Tamil Nadu,632007,93.71,12.965162,79.137555
111077,A.P.RANGANAYAKI AMMAL,SHOLINGHUR,Tamil Nadu,631102,93.32,13.116140228,79.425283349
111079,V.S.RENUGOPAL,"POIGAI, VELLORE",Tamil Nadu,632114,93.75,12.91649,79.041214
111080,SRI BALAJI AGENCY,ANPOONDI,Tamil Nadu,632114,93.7,12.915193,79.071458
111081,SRI SRINIVAS AUTO SERVICE,VELLORE,Tamil Nadu,632008,93.7,12.923473,79.120502
111082,T.R.SUBRAMANIAM&BROR.,ARKONAM,Tamil Nadu,631001,93.2,13.083693,79.663362
111084,BANUMATHI AGENCIES,TIRUPATTUR,Tamil Nadu,635601,94.39,12.497409,78.568851
111085,YUVARAJA AUTOMOBILES,GUDIYATTAM,Tamil Nadu,632602,93.95,12.94423,78.870684
111089,B.G.KRISHNAN,KANCHIPURAM,Tamil Nadu,631502,93.1,12.844287,79.699451
111090,SRINIVASA FILLING STATION,SRIPERAMBUDUR,Tamil Nadu,602105,92.77,12.9672,79.954218
111091,P.SHANMUGHAM&BROS.,KANCHIPURAM,Tamil Nadu,631501,93.1,12.832968,79.703647
111092,SUNDARAM AGENCIES,UTHIRAMERUR,Tamil Nadu,603406,93.25,12.615353,79.762174
111094,M.VEDACHALA MUDALIAR & CO.,CHENGALPET,Tamil Nadu,603001,93.04,12.690444,79.9813062
111095,M.VEDACHALA MUDALIAR & CO.,CHENGLEPUT,Tamil Nadu,603001,93.04,12.65742,79.95835
111097,M.VEDACHALA MUDALIAR & CO.,MADHURANTAKAM,Tamil Nadu,603306,93.23,12.51172,79.88488
111098,K.M.THAMBU CHETTY & SON,TIRUVALLUR,Tamil Nadu,602001,92.7,13.139472,79.907586
111099,M.LAKSHMIAH CHETTY & SONS,TIRUTTANI,Tamil Nadu,631209,93.11,13.183906,79.610736
111657,SRI RAJA RAJESWARI FILLING STATION,BANNUR,Karnataka,571101,90.68,12.333283,76.869614
111894,S.K.PALOD,CHANDWAD,Maharashtra,423101,90.52,20.331328,74.234488
111896,B.C.BARMECHA.,LASALGAON,Maharashtra,422306,90.65,20.147293,74.234413
111897,M.G.AGENCIES,SOYEGAON,Maharashtra,423203,90.68,20.559276,74.517966
111901,M.R.CHOPADA,WANI,Maharashtra,422101,91.04,20.329119,73.888376
111904,M.G.AGARKAR (SAINE),MALEGAON,Maharashtra,423203,90.79,20.579735,74.578209
111906,B.P.JAIN (SAKRI),SAKRI,Maharashtra,424304,91.06,20.993081,74.315616
111911,EAST & WEST ENGG CO.,DONDAICHA,Maharashtra,425408,91.14,21.32979,74.553733
111914,N.D.SHAH & CO.,NANDURBAR,Maharashtra,425412,91.5,21.367157,74.243112
111915,SWASTIK OIL TRADERS,NAVAPUR,Maharashtra,425418,91.75,21.163762,73.801675
111916,ABDUL HAMEED M.YUSUF,SONGIR,Maharashtra,424309,90.71,21.070344,74.786004
111918,C.R.CONTRACTOR & CO,SHIRPUR,Maharashtra,425505,91.15,21.330144,74.897549
111919,"RAM AUTOMOBILES,",KHAPAR,Maharashtra,425419,91.96,21.539969,73.943538
111921,SWAMY SAMARTH HIGHWAY SERVICE,DHAHIWAD,Maharashtra,425405,91.1,21.338257,74.933203
111923,GAIKHE BROTHERS,"PIMPALGAON BASWANT, NIPHAD TALUKA",Maharashtra,422209,90.88,20.160763,73.987823
111929,NAMPUR B.V.K.S.S. LTD,NAMPUR,Maharashtra,423204,90.98,20.726277,74.310624
112136,SHRIRAM MOTOR STORES,ARDHAPUR,Maharashtra,431604,92.04,19.259946,77.364984
112138,K.NOORJIBHAI PETROLEUM (MOHIDA),SHAHADA,Maharashtra,425409,91.42,21.503831,74.482723
112144,N.A. PRINTER,AURANGABAD,Maharashtra,431001,,19.8876232,75.3348814
112145,BASMATNAGAR OIL AGENCY,BASMAT,Maharashtra,431512,92.01,19.323055,77.160135
112146,SHRIRAM MOTOR STORES,NANDED,Maharashtra,431604,92.02,19.16526,77.317842
112148,HARBHAGWAN HARBHAJANLAL,SHAHAGADH,Maharashtra,431205,92.01,19.361191,75.712631
112149,BHAVANI AUTO,AURANGABAD,Maharashtra,431003,91.7,19.873168,75.369794
112153,N.A. PRINTER,AURANGABAD,Maharashtra,431001,91.7,19.874147,75.315861
112154,N.A. PRINTER,AURANGABAD,Maharashtra,431001,91.7,19.896684,75.337745
112155,UNIQUE AUTO,AURANGABAD,Maharashtra,431003,91.7,19.870252,75.326361
112156,SATSANG FUEL SERVICES,BILLOLI,Maharashtra,431710,92.02,18.783196,77.69108
112157,DEEPALI MULTI SERVICES,JALNA,Maharashtra,431203,92.04,19.849828,75.87089
112158,M.B. RATHORE & CO.,DEGLOOR,Maharashtra,431717,92.02,18.547784,77.584025
112159,M.W. MISHRIKOTKAR,DEULGAONRAJA,Maharashtra,443204,92.02,20.005519,76.029879
112160,KHANDELWAL BROS.,FARDAPUR,Maharashtra,431118,91.9,20.580548,75.725368
112161,SHYAM AUTOMOBILES,GANGAPUR,Maharashtra,431109,91.25,19.712371,74.986028
112162,ASHOKKUMAR VITHALDAS & CO.,JALNA,Maharashtra,431203,92.04,19.84835,75.894565
112164,LAXMICHAND BECHARDAS,JALNA,Maharashtra,431203,92.04,19.855663,75.899495
112165,SAI AUTOMOBILES,LASUR,Maharashtra,423702,91.06,19.935107,75.010389
112166,AGARWAL & SONS,MEHKAR,Maharashtra,443301,91.65,20.924588,77.324285
112167,G.R. CHOUDHARI,NANDED,Maharashtra,431601,92.02,19.159266,77.311306
112169,CHANDULAL T. PARIKH,SAILU,Maharashtra,431503,92.04,19.449116,76.434216
112170,KUMAR & BROS.,SILLOD,Maharashtra,431112,92.02,20.2916144,75.649709
112171,ARIHANT AUTO CENTRE,TEESGAON,Maharashtra,431005,91.33,19.847334,75.267061
112172,PRAKASH & CO.,VAIZAPUR,Maharashtra,423701,90.92,19.925228,74.722052
